"","X1","X1_1","year","region","department","department_name","origmun","origmun_name","gueratt","paratt","clashes","casualties","pop2018","lpop","cofint","oilprod88","coca94ind","coca94indxyear","lop","oilprod88xlop","linternalp","cofintxlinternalp","ltop3cof","rainfall","temperature","rxltop3cof","txltop3cof","year_2006","year_2007","year_2008","year_2009","year_2010","year_2011","year_2012","year_2013","year_2014","year_2015","year_2016","year_2017","year_2018","region_1","region_2","region_3","region_4","year_2006_region_1","year_2007_region_1","year_2008_region_1","year_2009_region_1","year_2010_region_1","year_2011_region_1","year_2012_region_1","year_2013_region_1","year_2014_region_1","year_2015_region_1","year_2016_region_1","year_2017_region_1","year_2018_region_1","year_2006_region_2","year_2007_region_2","year_2008_region_2","year_2009_region_2","year_2010_region_2","year_2011_region_2","year_2012_region_2","year_2013_region_2","year_2014_region_2","year_2015_region_2","year_2016_region_2","year_2017_region_2","year_2018_region_2","year_2006_region_3","year_2007_region_3","year_2008_region_3","year_2009_region_3","year_2010_region_3","year_2011_region_3","year_2012_region_3","year_2013_region_3","year_2014_region_3","year_2015_region_3","year_2016_region_3","year_2017_region_3","year_2018_region_3","year_2006_region_4","year_2007_region_4","year_2008_region_4","year_2009_region_4","year_2010_region_4","year_2011_region_4","year_2012_region_4","year_2013_region_4","year_2014_region_4","year_2015_region_4","year_2016_region_4","year_2017_region_4","year_2018_region_4"
"218",218,218,2010,1,32,"Valle del Cauca  department",76109,"Buenaventura",1,0,1,18,308188,5.488815724,0,0,0,0,5.358771559,0,5.877758903,0,4.42229738,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"219",219,219,2010,3,7,"Arauca department",81065,"Arauquita",0,0,1,10,49841,4.697586747,0,0.067787997,0,0,5.358771559,0,5.877758903,0,4.42229738,2220,26.39999962,9817.500184,116.7486491,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"220",220,220,2010,3,7,"Arauca department",81300,"Fortul",0,0,1,12,18938,4.277334112,0,0,0,0,5.358771559,0,5.877758903,0,4.42229738,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"221",221,221,2010,3,7,"Arauca department",81591,"Puerto Rondon",0,0,1,7,4399,3.643353962,0,0,0,0,5.358771559,0,5.877758903,0,4.42229738,2220,26.39999962,9817.500184,116.7486491,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"222",222,222,2010,3,7,"Arauca department",81736,"Saravena",0,0,2,22,55554,4.744715334,0,0.003584,0,0,5.358771559,0,5.877758903,0,4.42229738,2250,26.20000076,9950.169105,115.8641947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"223",223,223,2010,3,7,"Arauca department",81794,"Tame",0,0,1,3,43932,4.642780975,0,0,0,0,5.358771559,0,5.877758903,0,4.42229738,2390,25.39999962,10569.29074,112.3263518,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"224",224,224,2010,3,15,"Casanare department",85400,"Tamara",1,0,0,1,6873,3.837146344,0,0,0,0,5.358771559,0,5.877758903,0,4.42229738,3220,20.39999962,14239.79756,90.21486486,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"225",225,225,2010,1,27,"Putumayo department",86568,"Puerto Asis",0,0,2,11,64867,4.812023813,0,0.008819,1,2010,5.358771559,10771.13083,5.877758903,0,4.42229738,3860,25.60000038,17070.06789,113.2108146,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"226",226,226,2011,4,16,"Cauca department",5055,"Argelia",0,0,1,4,7689,3.885869861,1.745400071,0,0,0,5.50138967,0,5.989460325,10.45400448,4.442819044,2700,18.79999924,11995.61142,83.52499464,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"227",227,227,2011,1,6,"Antioquia department",5107,"Briceno",0,0,1,3,8039,3.905202029,0.732200027,0,0,0,5.50138967,0,5.989460325,4.385483009,4.442819044,2397,21.89999962,10649.43725,97.29773537,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA
"228",228,228,2011,1,6,"Antioquia department",5134,"Campamento",0,0,1,2,9203,3.963929422,0.239299998,0,0,0,5.50138967,0,5.989460325,1.433277842,4.442819044,2724,19.10000038,12102.23908,84.85784544,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA
"229",229,229,2011,1,6,"Antioquia department",5313,"Granada",0,0,1,1,10117,4.00505175,1.037699938,0,0,0,5.50138967,0,5.989460325,6.215262607,4.442819044,2400,17,10662.76571,75.52792375,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA
"230",230,230,2011,3,14,"Caquet<e1> department",18460,"Milan",0,0,1,7,9723,3.987800286,0,0,1,2011,5.50138967,11063.29463,5.989460325,0,4.442819044,4160,24.5,18482.12722,108.8490666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA
"231",231,231,2011,3,14,"Caquet<e1> department",18592,"Puerto Rico",1,0,0,2,26517,4.423524389,0,0,0,0,5.50138967,0,5.989460325,0,4.442819044,3750,24.5,16660.57142,108.8490666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA
"232",232,232,2011,3,14,"Caquet<e1> department",18753,"San Vicente del Caguan",1,0,0,7,50719,4.705170682,0,0,0,0,5.50138967,0,5.989460325,0,4.442819044,3200,24.60000038,14217.02094,109.2933502,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA
"233",233,233,2011,4,16,"Cauca department",19137,"Caldono",0,0,2,3,39946,4.601473298,2.910300016,0,0,0,5.50138967,0,5.989460325,17.43112648,4.442819044,2064,17.70000076,9169.978507,78.63790047,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"234",234,234,2011,4,16,"Cauca department",19142,"Caloto",1,0,3,9,30181,4.479733625,1.568099976,0,0,0,5.50138967,0,5.989460325,9.39207259,4.442819044,1427,22.79999924,6339.902776,101.2962708,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"235",235,235,2011,4,16,"Cauca department",19212,"Corinto",1,0,0,1,25286,4.402880134,1.618499994,0,0,0,5.50138967,0,5.989460325,9.693941502,4.442819044,1920,23.10000038,8530.212565,102.6291216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"236",236,236,2011,4,16,"Cauca department",19364,"Jambalo",0,0,3,13,17841,4.251419193,1.109099984,0,0,0,5.50138967,0,5.989460325,6.642910352,4.442819044,2374,14.89999962,10547.25241,66.19800206,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"237",237,237,2011,4,16,"Cauca department",19698,"Santander de Quilichao",0,0,2,5,110445,5.04314606,2.669800043,0,0,0,5.50138967,0,5.989460325,15.99066143,4.442819044,1619,23,7192.924033,102.184838,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"238",238,238,2011,4,16,"Cauca department",19821,"Toribio",0,0,3,22,35218,4.546764689,2.039200068,0,0,0,5.50138967,0,5.989460325,12.2137079,4.442819044,2084,18.79999924,9258.834888,83.52499464,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"239",239,239,2011,4,18,"Choc<f3> department",27425,"Medio Atrato",1,0,1,4,10672,4.028245817,0,0,0,0,5.50138967,0,5.989460325,0,4.442819044,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"240",240,240,2011,1,22,"Huila department",41001,"Neiva",0,0,2,8,357392,5.553144827,0,0,0,0,5.50138967,0,5.989460325,0,4.442819044,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA
"241",241,241,2011,2,23,"La Guajira department",44430,"Maicao",1,0,0,2,170582,5.231933202,0,0,0,0,5.50138967,0,5.989460325,0,4.442819044,779,26.79999924,3460.956035,119.067547,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA
"242",242,242,2011,3,24,"Meta department",50350,"La Macarena",0,0,2,10,26890,4.429590802,0,0,0,0,5.50138967,0,5.989460325,0,4.442819044,2250,25.29999924,9996.34285,112.4033184,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA
"243",243,243,2011,1,25,"Nari<f1>o department",52356,"Ipiales",0,0,1,10,116136,5.064966864,0,0.003403,1,2011,5.50138967,11063.29463,5.989460325,0,4.442819044,1020,11.60000038,4531.675425,51.53670261,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA
"244",244,244,2011,1,25,"Nari<f1>o department",52835,"Tumaco",0,0,2,15,253637,5.404212608,0,0,1,2011,5.50138967,11063.29463,5.989460325,0,4.442819044,2148,27,9543.175307,119.9561142,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA
"245",245,245,2011,1,26,"Norte de Santander department",54680,"Santiago",0,0,1,1,3361,3.526468512,0.583599985,0,0,0,5.50138967,0,5.989460325,3.495448954,4.442819044,871,27.10000038,3869.695388,120.4003978,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA
"246",246,246,2011,1,26,"Norte de Santander department",54720,"Sardinata",0,0,2,17,25142,4.400399822,2.834300041,0,0,0,5.50138967,0,5.989460325,16.97592765,4.442819044,1569,27.60000038,6970.78308,122.6218073,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA
"247",247,247,2011,1,32,"Valle del Cauca  department",76001,"Cali",1,0,1,13,2227642,6.347845397,0,0,0,0,5.50138967,0,5.989460325,0,4.442819044,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA
"248",248,248,2011,1,32,"Valle del Cauca  department",76109,"Buenaventura",0,0,2,8,308188,5.488815724,0,0,0,0,5.50138967,0,5.989460325,0,4.442819044,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA
"249",249,249,2011,1,32,"Valle del Cauca  department",76364,"Jamundi",0,0,1,2,159877,5.20378599,1.535800099,0,0,0,5.50138967,0,5.989460325,9.198613762,4.442819044,2163,23.60000038,9609.817593,104.8505311,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA
"250",250,250,2011,1,32,"Valle del Cauca  department",76563,"Pradera",0,0,1,3,47615,4.677743789,0.409999996,0,0,0,5.50138967,0,5.989460325,2.455678712,4.442819044,1306,23.10000038,5802.321672,102.6291216,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA
"251",251,251,2011,3,7,"Arauca department",81065,"Arauquita",0,0,1,4,49841,4.697586747,0,0.067787997,0,0,5.50138967,0,5.989460325,0,4.442819044,2220,26.39999962,9863.058278,117.2904211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA
"252",252,252,2011,3,7,"Arauca department",81300,"Fortul",0,0,1,9,18938,4.277334112,0,0,0,0,5.50138967,0,5.989460325,0,4.442819044,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA
"253",253,253,2011,3,7,"Arauca department",81736,"Saravena",1,0,0,1,55554,4.744715334,0,0.003584,0,0,5.50138967,0,5.989460325,0,4.442819044,2250,26.20000076,9996.34285,116.4018623,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA
"254",254,254,2011,3,7,"Arauca department",81794,"Tame",0,0,1,3,43932,4.642780975,0,0,0,0,5.50138967,0,5.989460325,0,4.442819044,2390,25.39999962,10618.33752,112.847602,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA
"255",255,255,2011,3,33,"Vichada department",99773,"Cumaribo",0,0,1,1,72691,4.861480643,0,0,0,0,5.50138967,0,5.989460325,0,4.442819044,1088,19.79999924,4833.78712,87.96781369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA
"256",256,256,2012,4,16,"Cauca department",5055,"Argelia",0,0,1,3,7689,3.885869861,1.745400071,0,0,0,5.5093586,0,5.819931519,10.15810889,4.474761199,2700,18.79999924,12081.85524,84.12550712,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0
"257",257,257,2012,1,6,"Antioquia department",5172,"Chigorodo",0,0,1,14,57375,4.758722699,0,0,0,0,5.5093586,0,5.819931519,0,4.474761199,3980,26.79999924,17809.54957,119.9235967,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA
"258",258,258,2012,1,6,"Antioquia department",5250,"El Bagre",0,0,1,8,51862,4.714849261,0,0,1,2012,5.5093586,11084.8295,5.819931519,0,4.474761199,3823,26.29999924,17107.01206,117.6862161,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA
"259",259,259,2012,1,6,"Antioquia department",5652,"San Francisco",0,0,1,1,5648,3.751894688,0.546099961,0,0,0,5.5093586,0,5.819931519,3.178264374,4.474761199,1888,23.20000076,8448.349143,103.8144632,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA
"260",260,260,2012,1,6,"Antioquia department",5736,"Segovia",0,0,1,3,37900,4.57863921,0,0,0,0,5.5093586,0,5.819931519,0,4.474761199,3013,23.5,13482.45549,105.1568882,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA
"261",261,261,2012,1,9,"Bogot<e1> department",11001,"Bogota",0,0,1,2,7412566,6.869968573,0,0,0,0,5.5093586,0,5.819931519,0,4.474761199,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA
"262",262,262,2012,3,14,"Caquet<e1> department",18410,"Montanita",0,0,1,1,14714,4.167730752,0,0,1,2012,5.5093586,11084.8295,5.819931519,0,4.474761199,3250,25.60000038,14542.9739,114.5538884,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA
"263",263,263,2012,4,16,"Cauca department",19137,"Caldono",0,0,1,1,39946,4.601473298,2.910300016,0,0,0,5.5093586,0,5.819931519,16.93774679,4.474761199,2064,17.70000076,9235.907114,79.20327663,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0
"264",264,264,2012,4,16,"Cauca department",19142,"Caloto",2,0,0,2,30181,4.479733625,1.568099976,0,0,0,5.5093586,0,5.819931519,9.126234472,4.474761199,1427,22.79999924,6385.484231,102.0245519,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0
